ts,signal_id,token_symbol,chain,action,token_address,tokens_amount,usdc_amount,price_actual,slippage_pct,price_impact_pct,tx_hash,status,note
2026-05-27T14:37:57.392802,WORLDCUP / SOL_20260527_063930,WORLDCUP / SOL,solana,buy,33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump,23066.073141,100.00,0.0043353717,2.00,0.00,DRY_RUN,dry_run,
2026-05-27T14:37:57.904195,HOPPY / SOL_20260527_114851,HOPPY / SOL,solana,buy,2RWndXkxWkaKhGjE7dZivVbK5qXtpwnCZJ1jpnxapump,64486.614978,100.00,0.0015507094,2.00,0.00,DRY_RUN,dry_run,
2026-05-27T14:38:58.424570,WORLDCUP / SOL_20260527_063930,WORLDCUP / SOL,solana,hard_sl,33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump,23066.073141,100.67,0.0043644898,2.00,0.00,DRY_RUN,dry_run,pnl=+0.67USDC
2026-05-27T15:11:10.026956,Ebola / SOL_20260527_085238,Ebola / SOL,solana,exit_bsr_collapse,5vicJEyYTDBqMsKe74vWQeDVMe5cmeA3vr1AT8RXb9t1,173429.414415,91.79,0.00052924328,2.00,0.02,DRY_RUN,dry_run,pnl=-8.21USDC
2026-05-27T15:27:51.148081,HOPPY / SOL_20260527_114851,HOPPY / SOL,solana,trailing_sl,2RWndXkxWkaKhGjE7dZivVbK5qXtpwnCZJ1jpnxapump,64486.614978,95.03,0.0014736037,2.00,0.02,DRY_RUN,dry_run,pnl=-4.97USDC
2026-05-27T15:42:12.157518,YiIong Ma_20260525_214313,YiIong Ma,solana,buy,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,450889.540319,100.00,0.00022178381,1.00,0.00,DRY_RUN,dry_run,
2026-05-27T15:43:12.742516,YiIong Ma_20260525_214313,YiIong Ma,solana,exit_vol_crash,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,450889.540319,96.93,0.0002149714,1.00,0.03,DRY_RUN,dry_run,pnl=-3.07USDC
2026-05-27T15:47:13.483415,CARDS / USDC_20260527_055955,CARDS / USDC,solana,tp1_trail,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,258.102834,46.11,0.17865789,2.00,0.00,DRY_RUN,dry_run,pnl=-3.69USDC
2026-05-27T17:04:36.752869,RICHGUY / SOL_20260527_133905,RICHGUY / SOL,solana,buy,4MhKUVWwjHHU9FwrBi85mDSSSxqwCgXDuExvpzkRpump,928994.224267,100.00,0.0001076433,2.00,0.00,DRY_RUN,dry_run,
2026-05-27T17:04:37.230561,grail / SOL_20260527_170403,grail / SOL,solana,buy,3x6apzqJKgf33zet8CbkAx7LogqkRhNX6FiRzVA5pump,408926.552532,100.00,0.00024454269,2.00,0.00,DRY_RUN,dry_run,
2026-05-27T17:05:27.729617,RICHGUY / SOL_20260527_133905,RICHGUY / SOL,solana,hard_sl,4MhKUVWwjHHU9FwrBi85mDSSSxqwCgXDuExvpzkRpump,928994.224267,97.82,0.00010529454,2.00,0.03,DRY_RUN,dry_run,pnl=-2.18USDC
2026-05-27T17:13:38.585861,grail / SOL_20260527_170403,grail / SOL,solana,exit_bsr_collapse,3x6apzqJKgf33zet8CbkAx7LogqkRhNX6FiRzVA5pump,408926.552532,96.09,0.00023497162,2.00,0.07,DRY_RUN,dry_run,pnl=-3.91USDC
2026-05-27T18:08:55.024024,KINS / SOL_20260527_160454,KINS / SOL,solana,buy,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,47472.507422,100.00,0.0021064824,2.00,0.00,DRY_RUN,dry_run,
2026-05-27T18:09:55.613838,KINS / SOL_20260527_160454,KINS / SOL,solana,tp1,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,23736.253711,49.08,0.0020675696,2.00,0.03,DRY_RUN,dry_run,
2026-05-27T18:09:56.126100,Hippo / SOL_20260527_123301,Hippo / SOL,solana,buy,6Tw9kzL3B4AFDyJNg7NULHpUozDrgdukU4UcVMwjpump,2170152.544346,100.00,4.607971e-05,2.00,0.01,DRY_RUN,dry_run,
2026-05-27T18:11:06.679859,Hippo / SOL_20260527_123301,Hippo / SOL,solana,hard_sl,6Tw9kzL3B4AFDyJNg7NULHpUozDrgdukU4UcVMwjpump,2170152.544346,95.73,4.4110073e-05,2.00,0.03,DRY_RUN,dry_run,pnl=-4.27USDC
2026-05-27T18:15:17.661308,KINS / SOL_20260527_160454,KINS / SOL,solana,tp2,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,23736.253711,58.70,0.0024731415,2.00,0.00,DRY_RUN,dry_run,pnl=+7.78USDC
2026-05-27T19:21:00.884398,DEUS_20260527_192019,DEUS,solana,buy,7JoGUTeaXkjcMGa6xJP2idYNYiLreto1WnsACHnpw3Gd,2022286.409029,100.00,4.944898e-05,2.00,0.00,DRY_RUN,dry_run,
2026-05-27T19:27:11.586207,DEUS_20260527_192019,DEUS,solana,hard_sl,7JoGUTeaXkjcMGa6xJP2idYNYiLreto1WnsACHnpw3Gd,2022286.409029,105.80,5.231759e-05,2.00,0.00,DRY_RUN,dry_run,pnl=+5.80USDC
2026-05-27T19:58:33.137340,SPARQ / EITHER_20260527_141539,SPARQ / EITHER,solana,buy,gLEXZ2kAfuYkpeeSzrEMbakiNeqAAZ3TsKiY9Can8pE,43757024.821523,100.00,2.2853473e-06,2.00,0.06,DRY_RUN,dry_run,
2026-05-27T19:59:33.656383,SPARQ / EITHER_20260527_141539,SPARQ / EITHER,solana,hard_sl,gLEXZ2kAfuYkpeeSzrEMbakiNeqAAZ3TsKiY9Can8pE,43757024.821523,94.62,2.1623072e-06,2.00,0.04,DRY_RUN,dry_run,pnl=-5.38USDC
2026-05-27T21:53:48.076621,Ebola / SOL_20260527_183451,Ebola / SOL,solana,buy,5vicJEyYTDBqMsKe74vWQeDVMe5cmeA3vr1AT8RXb9t1,184501.691031,100.00,0.00054200045,2.00,0.00,DRY_RUN,dry_run,
2026-05-27T21:54:08.454647,YiIong Ma_20260526_042000,YiIong Ma,solana,buy,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,270619.319587,100.00,0.00036952277,1.00,0.01,DRY_RUN,dry_run,
2026-05-27T21:55:11.635107,YiIong Ma_20260526_042000,YiIong Ma,solana,tp1,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,135309.659794,49.10,0.00036287929,1.00,0.00,DRY_RUN,dry_run,
2026-05-27T21:55:14.913076,YiIong Ma_20260526_042000,YiIong Ma,solana,tp2,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,135309.659794,49.10,0.00036288179,1.00,0.00,DRY_RUN,dry_run,pnl=-1.80USDC
2026-05-27T23:52:02.931315,Ebola / SOL_20260527_183451,Ebola / SOL,solana,hard_sl,5vicJEyYTDBqMsKe74vWQeDVMe5cmeA3vr1AT8RXb9t1,184501.691031,84.69,0.00045902639,2.00,0.02,DRY_RUN,dry_run,pnl=-15.31USDC
2026-05-28T04:14:19.773713,ชั้ง / SOL_20260528_041324,ชั้ง / SOL,solana,buy,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,359547.760339,100.00,0.00027812717,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T04:39:22.279091,ชั้ง / SOL_20260528_041324,ชั้ง / SOL,solana,tp1,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,179773.880169,56.23,0.00031279265,2.00,0.02,DRY_RUN,dry_run,
2026-05-28T04:59:04.278104,ชั้ง / SOL_20260528_041324,ชั้ง / SOL,solana,tp1_trail,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,179773.880169,54.94,0.00030561287,2.00,0.02,DRY_RUN,dry_run,pnl=+11.17USDC
2026-05-28T05:14:16.185996,RICH / SOL_20260528_051340,RICH / SOL,solana,buy,5hiLgyybrAYPpUwNFa38agfZ8iEtnahWKAPixcfspump,98940.862767,100.00,0.0010107048,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T05:23:17.362853,GOSLINGS / SOL_20260528_052205,GOSLINGS / SOL,solana,buy,Dw5pFVAknixjKbs4RhpCVpqw77fwwauaZNTDUSWpump,319401.301053,100.00,0.00031308576,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T05:24:28.181465,GOSLINGS / SOL_20260528_052205,GOSLINGS / SOL,solana,hard_sl,Dw5pFVAknixjKbs4RhpCVpqw77fwwauaZNTDUSWpump,319401.301053,92.65,0.00029006421,2.00,0.04,DRY_RUN,dry_run,pnl=-7.35USDC
2026-05-28T05:35:39.614413,RICH / SOL_20260528_051340,RICH / SOL,solana,tp1,5hiLgyybrAYPpUwNFa38agfZ8iEtnahWKAPixcfspump,49470.431383,58.06,0.0011736743,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T05:54:31.373633,HOPPY / SOL_20260527_181952,HOPPY / SOL,solana,buy,2RWndXkxWkaKhGjE7dZivVbK5qXtpwnCZJ1jpnxapump,80003.735175,100.00,0.0012499416,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T05:54:32.049211,Dogwifgun / SOL_20260527_190535,Dogwifgun / SOL,solana,buy,GQnXYbbFTNJob7rzhFEFNgYMLghu4jLiK22xhrsRpump,623507.205993,100.00,0.00016038307,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T05:54:35.327484,SPARQ / EITHER_20260527_194255,SPARQ / EITHER,solana,buy,gLEXZ2kAfuYkpeeSzrEMbakiNeqAAZ3TsKiY9Can8pE,50150585.272307,100.00,1.9939947e-06,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T05:54:38.839266,RICHGUY / SOL_20260527_201247,RICHGUY / SOL,solana,buy,4MhKUVWwjHHU9FwrBi85mDSSSxqwCgXDuExvpzkRpump,468393.174230,100.00,0.00021349585,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T05:54:39.564705,grail / SOL_20260527_213204,grail / SOL,solana,buy,3x6apzqJKgf33zet8CbkAx7LogqkRhNX6FiRzVA5pump,552401.798678,100.00,0.00018102765,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T05:54:42.905526,Ebola / SOL_20260528_003709,Ebola / SOL,solana,buy,5vicJEyYTDBqMsKe74vWQeDVMe5cmeA3vr1AT8RXb9t1,232721.730799,100.00,0.00042969773,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T05:54:43.558657,YiIong Ma_20260526_083859,YiIong Ma,solana,buy,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,377564.897472,100.00,0.00026485513,1.00,0.00,DRY_RUN,dry_run,
2026-05-28T05:55:44.344533,HOPPY / SOL_20260527_181952,HOPPY / SOL,solana,hard_sl,2RWndXkxWkaKhGjE7dZivVbK5qXtpwnCZJ1jpnxapump,80003.735175,97.67,0.0012207785,2.00,0.02,DRY_RUN,dry_run,pnl=-2.33USDC
2026-05-28T05:55:47.622668,SPARQ / EITHER_20260527_194255,SPARQ / EITHER,solana,hard_sl,gLEXZ2kAfuYkpeeSzrEMbakiNeqAAZ3TsKiY9Can8pE,50150585.272307,95.35,1.9011836e-06,2.00,0.03,DRY_RUN,dry_run,pnl=-4.65USDC
2026-05-28T05:55:48.234177,RICHGUY / SOL_20260527_201247,RICHGUY / SOL,solana,tp1,4MhKUVWwjHHU9FwrBi85mDSSSxqwCgXDuExvpzkRpump,234196.587115,45.44,0.0001940053,2.00,0.02,DRY_RUN,dry_run,
2026-05-28T05:55:51.512537,grail / SOL_20260527_213204,grail / SOL,solana,hard_sl,3x6apzqJKgf33zet8CbkAx7LogqkRhNX6FiRzVA5pump,552401.798678,93.75,0.00016971628,2.00,0.03,DRY_RUN,dry_run,pnl=-6.25USDC
2026-05-28T05:56:02.164488,Ebola / SOL_20260528_003709,Ebola / SOL,solana,exit_vol_crash,5vicJEyYTDBqMsKe74vWQeDVMe5cmeA3vr1AT8RXb9t1,232721.730799,97.27,0.00041797022,2.00,0.02,DRY_RUN,dry_run,pnl=-2.73USDC
2026-05-28T05:56:02.775135,YiIong Ma_20260526_083859,YiIong Ma,solana,exit_vol_crash,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,377564.897472,95.55,0.00025306095,1.00,0.03,DRY_RUN,dry_run,pnl=-4.45USDC
2026-05-28T06:00:33.928811,RICH / SOL_20260528_051340,RICH / SOL,solana,tp1_trail,5hiLgyybrAYPpUwNFa38agfZ8iEtnahWKAPixcfspump,49470.431383,63.39,0.0012813352,2.00,0.01,DRY_RUN,dry_run,pnl=+21.45USDC
2026-05-28T06:07:14.661312,Dogwifgun / SOL_20260527_190535,Dogwifgun / SOL,solana,hard_sl,GQnXYbbFTNJob7rzhFEFNgYMLghu4jLiK22xhrsRpump,623507.205993,81.02,0.00012994094,2.00,0.02,DRY_RUN,dry_run,pnl=-18.98USDC
2026-05-28T06:11:45.977507,RICHGUY / SOL_20260527_201247,RICHGUY / SOL,solana,tp2,4MhKUVWwjHHU9FwrBi85mDSSSxqwCgXDuExvpzkRpump,234196.587115,50.29,0.00021473378,2.00,0.03,DRY_RUN,dry_run,pnl=-4.27USDC
2026-05-28T11:13:51.455849,XSTOCKS_20260528_111242,XSTOCKS,solana,buy,9gB6WpXjPEsLJywUfg7qzYyQpJgtVgNMVNVnx2eCpump,766653.656491,100.00,0.000130437,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T11:40:12.615682,XSTOCKS_20260528_111242,XSTOCKS,solana,tp1,9gB6WpXjPEsLJywUfg7qzYyQpJgtVgNMVNVnx2eCpump,383326.828245,56.44,0.00014723368,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T11:45:32.926765,XSTOCKS_20260528_111242,XSTOCKS,solana,tp1_trail,9gB6WpXjPEsLJywUfg7qzYyQpJgtVgNMVNVnx2eCpump,383326.828245,53.00,0.00013825472,2.00,0.03,DRY_RUN,dry_run,pnl=+9.44USDC
2026-05-28T11:51:53.313883,CARDS_20260528_044505,CARDS,solana,buy,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,642.716226,100.00,0.15558966,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T11:52:53.469020,CARDS_20260528_044505,CARDS,solana,hard_sl,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,642.716226,99.74,0.15519028,2.00,0.00,DRY_RUN,dry_run,pnl=-0.26USDC
2026-05-28T12:14:44.600835,ชั้ง / SOL_20260528_083103,ชั้ง / SOL,solana,buy,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,260179.022087,100.00,0.00038435074,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T12:15:44.764501,ชั้ง / SOL_20260528_083103,ชั้ง / SOL,solana,tp1,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,130089.511043,48.46,0.00037247549,2.00,0.03,DRY_RUN,dry_run,
2026-05-28T12:31:35.532264,ชั้ง / SOL_20260528_083103,ชั้ง / SOL,solana,tp1_trail,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,130089.511043,44.18,0.00033962996,2.00,0.02,DRY_RUN,dry_run,pnl=-7.36USDC
2026-05-28T13:23:47.762661,GOSLINGS / SOL_20260528_083903,GOSLINGS / SOL,solana,buy,Dw5pFVAknixjKbs4RhpCVpqw77fwwauaZNTDUSWpump,786097.536828,100.00,0.00012721068,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T13:24:47.920697,GOSLINGS / SOL_20260528_083903,GOSLINGS / SOL,solana,hard_sl,Dw5pFVAknixjKbs4RhpCVpqw77fwwauaZNTDUSWpump,786097.536828,93.75,0.00011926048,2.00,0.03,DRY_RUN,dry_run,pnl=-6.25USDC
2026-05-28T13:55:29.282360,HOPPY / SOL_20260528_024215,HOPPY / SOL,solana,buy,2RWndXkxWkaKhGjE7dZivVbK5qXtpwnCZJ1jpnxapump,81253.754432,100.00,0.0012307124,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T13:55:29.380385,SPARQ / EITHER_20260528_024923,SPARQ / EITHER,solana,buy,gLEXZ2kAfuYkpeeSzrEMbakiNeqAAZ3TsKiY9Can8pE,116982935.343916,100.00,8.5482553e-07,2.00,0.06,DRY_RUN,dry_run,
2026-05-28T13:56:43.943292,HOPPY / SOL_20260528_024215,HOPPY / SOL,solana,hard_sl,2RWndXkxWkaKhGjE7dZivVbK5qXtpwnCZJ1jpnxapump,81253.754432,97.79,0.0012035416,2.00,0.02,DRY_RUN,dry_run,pnl=-2.21USDC
2026-05-28T13:56:44.046242,SPARQ / EITHER_20260528_024923,SPARQ / EITHER,solana,hard_sl,gLEXZ2kAfuYkpeeSzrEMbakiNeqAAZ3TsKiY9Can8pE,116982935.343916,86.79,7.4194021e-07,2.00,0.07,DRY_RUN,dry_run,pnl=-13.21USDC
2026-05-28T14:30:35.619493,RICH / SOL_20260528_142945,RICH / SOL,solana,buy,5hiLgyybrAYPpUwNFa38agfZ8iEtnahWKAPixcfspump,71943.601511,100.00,0.0013899777,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T15:05:47.331366,RICH / SOL_20260528_142945,RICH / SOL,solana,tp1,5hiLgyybrAYPpUwNFa38agfZ8iEtnahWKAPixcfspump,35971.800756,54.60,0.0015177856,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T15:24:58.222930,RICH / SOL_20260528_142945,RICH / SOL,solana,tp1_trail,5hiLgyybrAYPpUwNFa38agfZ8iEtnahWKAPixcfspump,35971.800756,58.76,0.0016334823,2.00,0.00,DRY_RUN,dry_run,pnl=+13.36USDC
2026-05-28T16:33:01.142894,wBULL / SOL_20260528_104248,wBULL / SOL,solana,buy,gAhvUSC7XamFqt6gr1JwHU2tEZFYQMEQYEsyKBSpump,1573284.556213,100.00,6.3561293e-05,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T16:34:01.294895,wBULL / SOL_20260528_104248,wBULL / SOL,solana,hard_sl,gAhvUSC7XamFqt6gr1JwHU2tEZFYQMEQYEsyKBSpump,1573284.556213,89.73,5.7036113e-05,2.00,0.09,DRY_RUN,dry_run,pnl=-10.27USDC
2026-05-28T17:08:52.811826,HOPPY_20260528_102505,HOPPY,solana,buy,2RWndXkxWkaKhGjE7dZivVbK5qXtpwnCZJ1jpnxapump,112709.899233,100.00,0.00088723351,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T17:09:52.982530,HOPPY_20260528_102505,HOPPY,solana,hard_sl,2RWndXkxWkaKhGjE7dZivVbK5qXtpwnCZJ1jpnxapump,112709.899233,97.46,0.0008647043,2.00,0.02,DRY_RUN,dry_run,pnl=-2.54USDC
2026-05-28T17:51:44.842906,KINS / SOL_20260528_114143,KINS / SOL,solana,buy,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,45239.742183,100.00,0.0022104458,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T18:30:16.549470,KINS / SOL_20260528_114143,KINS / SOL,solana,exit_bsr_collapse,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,45239.742183,93.52,0.0020671131,2.00,0.00,DRY_RUN,dry_run,pnl=-6.48USDC
2026-05-28T19:14:08.463282,XSTOCKS_20260528_130826,XSTOCKS,solana,buy,9gB6WpXjPEsLJywUfg7qzYyQpJgtVgNMVNVnx2eCpump,3696921.949117,100.00,2.704953e-05,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T19:15:08.610926,XSTOCKS_20260528_130826,XSTOCKS,solana,hard_sl,9gB6WpXjPEsLJywUfg7qzYyQpJgtVgNMVNVnx2eCpump,3696921.949117,93.87,2.5391839e-05,2.00,0.03,DRY_RUN,dry_run,pnl=-6.13USDC
2026-05-28T19:52:30.287058,CARDS_20260528_082213,CARDS,solana,buy,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,635.281759,100.00,0.15741047,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T19:54:40.483743,CARDS_20260528_082213,CARDS,solana,exit_bsr_collapse,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,635.281759,99.95,0.15733638,2.00,0.00,DRY_RUN,dry_run,pnl=-0.05USDC
2026-05-28T20:15:01.443511,ชั้ง / SOL_20260528_123844,ชั้ง / SOL,solana,buy,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,473165.562090,100.00,0.00021134252,2.00,0.00,DRY_RUN,dry_run,
2026-05-28T20:16:01.647926,ชั้ง / SOL_20260528_123844,ชั้ง / SOL,solana,hard_sl,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,473165.562090,102.44,0.00021648982,2.00,0.02,DRY_RUN,dry_run,pnl=+2.44USDC
2026-05-28T21:24:44.606197,GOSLINGS / SOL_20260528_101859,GOSLINGS / SOL,solana,buy,Dw5pFVAknixjKbs4RhpCVpqw77fwwauaZNTDUSWpump,1276012.565877,100.00,7.8369134e-05,2.00,0.01,DRY_RUN,dry_run,
2026-05-28T21:25:44.769832,GOSLINGS / SOL_20260528_101859,GOSLINGS / SOL,solana,exit_vol_crash,Dw5pFVAknixjKbs4RhpCVpqw77fwwauaZNTDUSWpump,1276012.565877,97.38,7.6318737e-05,2.00,0.02,DRY_RUN,dry_run,pnl=-2.62USDC
2026-05-29T07:46:40.072599,KINS / SOL_20260528_195305,KINS / SOL,solana,buy,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,50592.148916,100.00,0.0019765913,2.00,0.00,DRY_RUN,dry_run,
2026-05-29T07:46:44.533033,wBULL / SOL_20260528_205506,wBULL / SOL,solana,buy,gAhvUSC7XamFqt6gr1JwHU2tEZFYQMEQYEsyKBSpump,659305.798881,100.00,0.00015167469,2.00,0.01,DRY_RUN,dry_run,
2026-05-29T07:46:46.772379,ชั้ง / SOL_20260528_215207,ชั้ง / SOL,solana,buy,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,409738.849226,100.00,0.00024405789,2.00,0.00,DRY_RUN,dry_run,
2026-05-29T07:46:48.981810,TiredBull_20260528_224456,TiredBull,solana,buy,BxmMWiR9PpskYpMD3ZeRS3rpmFxV9K1xLybhWvjMpump,44380249.564084,100.00,2.2532546e-06,2.00,0.05,DRY_RUN,dry_run,
2026-05-29T07:46:49.098216,wBULL / SOL_20260528_205506,wBULL / SOL,solana,tp1,gAhvUSC7XamFqt6gr1JwHU2tEZFYQMEQYEsyKBSpump,329652.899441,48.44,0.00014694932,2.00,0.03,DRY_RUN,dry_run,
2026-05-29T07:46:51.314149,ชั้ง / SOL_20260528_215207,ชั้ง / SOL,solana,hard_sl,2kBH6UcR8TitebUbKNYNvjUkSFWaiFBJ7nAPTKQwpump,409738.849226,98.02,0.00023922822,2.00,0.02,DRY_RUN,dry_run,pnl=-1.98USDC
2026-05-29T07:47:01.464610,TiredBull_20260528_224456,TiredBull,solana,liq_collapse,BxmMWiR9PpskYpMD3ZeRS3rpmFxV9K1xLybhWvjMpump,44380249.564084,87.82,1.9788265e-06,2.00,0.08,DRY_RUN,dry_run,pnl=-12.18USDC
2026-05-29T07:52:01.788454,KINS / SOL_20260528_195305,KINS / SOL,solana,tp1,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,25296.074458,54.73,0.0021635055,2.00,0.03,DRY_RUN,dry_run,
2026-05-29T08:09:49.286535,wBULL / SOL_20260528_205506,wBULL / SOL,solana,tp1_trail,gAhvUSC7XamFqt6gr1JwHU2tEZFYQMEQYEsyKBSpump,329652.899441,46.24,0.00014026501,2.00,0.02,DRY_RUN,dry_run,pnl=-5.32USDC
2026-05-29T08:27:20.165628,KINS / SOL_20260528_195305,KINS / SOL,solana,tp1_trail,Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,25296.074458,53.88,0.0021300504,2.00,0.00,DRY_RUN,dry_run,pnl=+8.61USDC
2026-05-29T10:55:45.630890,YiIong Ma_20260527_162245,YiIong Ma,solana,buy,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,393712.737879,100.00,0.00025399229,1.00,0.00,DRY_RUN,dry_run,
2026-05-29T10:55:55.813425,YiIong Ma_20260527_162245,YiIong Ma,solana,exit_vol_crash,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,393712.737879,97.02,0.00024642289,1.00,0.03,DRY_RUN,dry_run,pnl=-2.98USDC
2026-05-29T11:15:48.937705,EITHER_20260529_111524,EITHER,solana,buy,HmBdm8vbisABUjkxms6ZUnoaXbfwFM6ymxShWfAENaoi,794290.643405,100.00,0.0001258985,1.00,0.00,DRY_RUN,dry_run,
2026-05-29T11:15:59.094759,AVICI_20260529_111534,AVICI,solana,buy,BANKJmvhT8tiJRsBSS1n2HryMBPvT5Ze4HU95DUAmeta,115.995223,100.00,0.86210447,1.00,0.01,DRY_RUN,dry_run,
2026-05-29T11:27:19.795599,MOODENG_20260529_112645,MOODENG,solana,buy,ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY,1996.362398,100.00,0.050091106,1.00,0.00,DRY_RUN,dry_run,
2026-05-29T12:17:32.059877,EITHER_20260529_111524,EITHER,solana,manual_pause,HmBdm8vbisABUjkxms6ZUnoaXbfwFM6ymxShWfAENaoi,794290.643405,99.59,0.00012538459,1.00,0.01,DRY_RUN,dry_run,pnl=-0.41USDC
2026-05-29T12:39:25.304307,AVICI_20260529_111534,AVICI,solana,exit_vol_crash,BANKJmvhT8tiJRsBSS1n2HryMBPvT5Ze4HU95DUAmeta,115.995223,99.73,0.85978014,1.00,0.01,DRY_RUN,dry_run,pnl=-0.27USDC
2026-05-29T13:36:21.924522,MOODENG_20260529_112645,MOODENG,solana,manual_close,ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY,1996.362398,98.45,0.049316883,1.00,0.01,DRY_RUN,dry_run,pnl=-1.55USDC
2026-05-29T14:09:35.850384,WET_20260529_140829,WET,solana,buy,WETZjtprkDMCcUxPi9PfWnowMRZkiGGHDb9rABuRZ2U,1335.400977,100.00,0.074883875,1.00,0.00,DRY_RUN,dry_run,
2026-05-29T14:51:37.705115,WET_20260529_140829,WET,solana,exit_vol_crash,WETZjtprkDMCcUxPi9PfWnowMRZkiGGHDb9rABuRZ2U,1335.400977,99.10,0.074207092,1.00,0.01,DRY_RUN,dry_run,pnl=-0.90USDC
2026-05-29T17:03:03.410049,TOLY / SOL_20260529_170209,TOLY / SOL,solana,buy,5wK1yXz9cFqH8VxF5SMaK584EVce6HvawYJ9ikzrpump,826856.601616,100.00,0.00012093995,2.00,0.01,DRY_RUN,dry_run,
2026-05-29T17:12:53.982200,TOLY / SOL_20260529_170209,TOLY / SOL,solana,trailing_sl,5wK1yXz9cFqH8VxF5SMaK584EVce6HvawYJ9ikzrpump,826856.601616,92.95,0.00011241877,2.00,0.03,DRY_RUN,dry_run,pnl=-7.05USDC
2026-05-29T19:02:38.852590,YiIong Ma_20260529_133305,YiIong Ma,solana,buy,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,809567.443169,100.00,0.00012352275,1.00,0.00,DRY_RUN,dry_run,
2026-05-29T19:13:23.849702,IO_20260529_191304,IO,solana,buy,6eXumdUGJtTnH4NHgKyyNKCATSN1SuXFrGU8WWBqHGrK,414010.316983,100.00,0.00024153987,1.00,0.00,DRY_RUN,dry_run,
